Harvest Hope Community Food Bank  |  Distribution History,,,,,,,,,
"To log a distribution: enter Date (col B), Pantry ID (col C), Item ID (col E), and Qty Distributed (col I). Other fields fill automatically.",,,,,,,,,
DIST-0215,08/16/2025,PP003,Maplewood Senior Center,FI007,Peanut Butter,Canned Protein,Jar (16 oz),6,
DIST-0216,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),8,
DIST-0217,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),4,
DIST-0218,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),3,
DIST-0219,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),7,
DIST-0220,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),6,
DIST-0221,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-0222,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),4,
DIST-0223,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),2,
DIST-0224,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),1,
DIST-0225,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),5,
DIST-0226,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),3,
DIST-0227,08/16/2025,PP002,St. Augustine's Shelter Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),10,
DIST-0228,08/16/2025,PP001,Riverside Community Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),19,
DIST-0229,08/16/2025,PP001,Riverside Community Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),7,
DIST-0230,08/16/2025,PP001,Riverside Community Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),9,
DIST-0231,08/16/2025,PP001,Riverside Community Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),16,
DIST-0232,08/16/2025,PP001,Riverside Community Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),11,
DIST-0233,08/16/2025,PP001,Riverside Community Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),5,
DIST-0234,08/16/2025,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),9,
DIST-0235,08/16/2025,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),2,
DIST-0236,08/16/2025,PP003,Maplewood Senior Center,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-0237,08/16/2025,PP003,Maplewood Senior Center,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),2,
DIST-0238,08/16/2025,PP003,Maplewood Senior Center,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),1,
DIST-0239,08/16/2025,PP003,Maplewood Senior Center,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,3,
DIST-0240,08/16/2025,PP003,Maplewood Senior Center,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),7,
DIST-0241,08/16/2025,PP003,Maplewood Senior Center,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),3,
DIST-0242,08/16/2025,PP003,Maplewood Senior Center,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),3,
DIST-0243,08/17/2025,PP004,Oakdale School Family Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),11,
DIST-0244,08/17/2025,PP004,Oakdale School Family Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),5,
DIST-0245,08/17/2025,PP004,Oakdale School Family Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),9,
DIST-0246,08/17/2025,PP004,Oakdale School Family Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),3,
DIST-0247,08/17/2025,PP004,Oakdale School Family Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,6,
DIST-0248,08/17/2025,PP004,Oakdale School Family Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),13,
DIST-0249,08/17/2025,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-0250,08/17/2025,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),15,
DIST-0251,08/17/2025,PP004,Oakdale School Family Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),3,
DIST-0252,08/17/2025,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),14,
DIST-0253,08/17/2025,PP004,Oakdale School Family Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),11,
DIST-0254,08/17/2025,PP004,Oakdale School Family Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),5,
DIST-0255,08/17/2025,PP001,Riverside Community Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),17,
DIST-0256,08/17/2025,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),13,
DIST-0257,08/17/2025,PP001,Riverside Community Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),27,
DIST-0258,08/17/2025,PP001,Riverside Community Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),9,
DIST-0259,08/17/2025,PP001,Riverside Community Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),9,
DIST-0260,08/17/2025,PP001,Riverside Community Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),21,
DIST-0261,08/17/2025,PP001,Riverside Community Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),18,
DIST-0262,08/17/2025,PP001,Riverside Community Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),23,
DIST-0263,08/17/2025,PP001,Riverside Community Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),13,
DIST-0264,08/17/2025,PP001,Riverside Community Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),7,
DIST-0265,08/17/2025,PP001,Riverside Community Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),17,
DIST-0266,08/17/2025,PP001,Riverside Community Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,8,
DIST-0272,08/20/2025,PP003,Maplewood Senior Center,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),7,
DIST-0273,08/20/2025,PP003,Maplewood Senior Center,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-0274,08/20/2025,PP003,Maplewood Senior Center,FI039,White Sandwich Bread,Bread & Bakery,Loaf,4,
DIST-0275,08/20/2025,PP003,Maplewood Senior Center,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),1,
DIST-0276,08/20/2025,PP003,Maplewood Senior Center,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),4,
DIST-0277,08/20/2025,PP003,Maplewood Senior Center,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),6,
DIST-0278,08/20/2025,PP003,Maplewood Senior Center,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),4,
DIST-0279,08/20/2025,PP003,Maplewood Senior Center,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),2,
DIST-0267,08/22/2025,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),17,
DIST-0268,08/22/2025,PP001,Riverside Community Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),5,
DIST-0269,08/22/2025,PP001,Riverside Community Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),9,
DIST-0270,08/22/2025,PP001,Riverside Community Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),12,
DIST-0271,08/22/2025,PP001,Riverside Community Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),7,
DIST-0286,08/27/2025,PP001,Riverside Community Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),15,
DIST-0287,08/27/2025,PP001,Riverside Community Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),7,
DIST-0288,08/27/2025,PP001,Riverside Community Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),22,
DIST-0289,08/27/2025,PP001,Riverside Community Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,9,
DIST-0290,08/27/2025,PP001,Riverside Community Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),16,
DIST-0291,08/27/2025,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-0292,08/27/2025,PP001,Riverside Community Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),29,
DIST-0293,08/27/2025,PP001,Riverside Community Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),12,
DIST-0294,08/27/2025,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),14,
DIST-0295,08/27/2025,PP001,Riverside Community Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),16,
DIST-0296,08/27/2025,PP001,Riverside Community Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),17,
DIST-0280,08/28/2025,PP002,St. Augustine's Shelter Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),4,
DIST-0281,08/28/2025,PP002,St. Augustine's Shelter Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),3,
DIST-0282,08/28/2025,PP002,St. Augustine's Shelter Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),1,
DIST-0283,08/28/2025,PP002,St. Augustine's Shelter Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),11,
DIST-0284,08/28/2025,PP002,St. Augustine's Shelter Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),5,
DIST-0285,08/28/2025,PP002,St. Augustine's Shelter Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),6,
DIST-0297,09/04/2025,PP003,Maplewood Senior Center,FI023,Breakfast Cereal,Breakfast,Box (18 oz),4,
DIST-0298,09/04/2025,PP003,Maplewood Senior Center,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),3,
DIST-0299,09/04/2025,PP003,Maplewood Senior Center,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),5,
DIST-0300,09/04/2025,PP003,Maplewood Senior Center,FI019,Pasta - Penne,Dry Goods,Box (16 oz),2,
DIST-0301,09/04/2025,PP003,Maplewood Senior Center,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),4,
DIST-0302,09/04/2025,PP003,Maplewood Senior Center,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),3,
DIST-0303,09/04/2025,PP003,Maplewood Senior Center,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,1,
DIST-0319,09/06/2025,PP004,Oakdale School Family Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),7,
DIST-0320,09/06/2025,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-0321,09/06/2025,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),9,
DIST-0322,09/06/2025,PP004,Oakdale School Family Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),5,
DIST-0323,09/06/2025,PP004,Oakdale School Family Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),14,
DIST-0324,09/06/2025,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),16,
DIST-0325,09/06/2025,PP004,Oakdale School Family Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),14,
DIST-0326,09/06/2025,PP004,Oakdale School Family Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),14,
DIST-0327,09/06/2025,PP004,Oakdale School Family Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),7,
DIST-0328,09/06/2025,PP004,Oakdale School Family Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),13,
DIST-0329,09/06/2025,PP004,Oakdale School Family Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),6,
DIST-0330,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),1,
DIST-0331,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),6,
DIST-0332,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),10,
DIST-0333,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),9,
DIST-0334,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),8,
DIST-0335,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),9,
DIST-0336,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),5,
DIST-0337,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),2,
DIST-0338,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),6,
DIST-0339,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),8,
DIST-0340,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),1,
DIST-0341,09/06/2025,PP002,St. Augustine's Shelter Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,3,
DIST-0304,09/07/2025,PP002,St. Augustine's Shelter Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),3,
DIST-0305,09/07/2025,PP002,St. Augustine's Shelter Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),4,
DIST-0306,09/07/2025,PP002,St. Augustine's Shelter Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),6,
DIST-0307,09/07/2025,PP002,St. Augustine's Shelter Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),3,
DIST-0308,09/07/2025,PP002,St. Augustine's Shelter Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),3,
DIST-0309,09/07/2025,PP002,St. Augustine's Shelter Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),5,
DIST-0310,09/07/2025,PP001,Riverside Community Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),12,
DIST-0311,09/07/2025,PP001,Riverside Community Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),6,
DIST-0312,09/07/2025,PP001,Riverside Community Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),12,
DIST-0313,09/07/2025,PP001,Riverside Community Pantry,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),16,
DIST-0314,09/07/2025,PP001,Riverside Community Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),24,
DIST-0315,09/07/2025,PP001,Riverside Community Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),25,
DIST-0316,09/07/2025,PP001,Riverside Community Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),13,
DIST-0317,09/07/2025,PP001,Riverside Community Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),24,
DIST-0318,09/07/2025,PP001,Riverside Community Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),16,
DIST-0349,09/13/2025,PP004,Oakdale School Family Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),5,
DIST-0350,09/13/2025,PP004,Oakdale School Family Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),5,
DIST-0351,09/13/2025,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),14,
DIST-0352,09/13/2025,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),3,
DIST-0353,09/13/2025,PP004,Oakdale School Family Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),5,
DIST-0354,09/13/2025,PP004,Oakdale School Family Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),11,
DIST-0355,09/13/2025,PP004,Oakdale School Family Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),8,
DIST-0356,09/13/2025,PP004,Oakdale School Family Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),10,
DIST-0357,09/13/2025,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),12,
DIST-0358,09/13/2025,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),9,
DIST-0359,09/13/2025,PP004,Oakdale School Family Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,3,
DIST-0360,09/13/2025,PP004,Oakdale School Family Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,5,
DIST-0361,09/13/2025,PP001,Riverside Community Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),12,
DIST-0362,09/13/2025,PP001,Riverside Community Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,11,
DIST-0363,09/13/2025,PP001,Riverside Community Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,18,
DIST-0364,09/13/2025,PP001,Riverside Community Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,11,
DIST-0365,09/13/2025,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),4,
DIST-0366,09/13/2025,PP001,Riverside Community Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),10,
DIST-0367,09/13/2025,PP001,Riverside Community Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),7,
DIST-0368,09/13/2025,PP001,Riverside Community Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),12,
DIST-0369,09/13/2025,PP001,Riverside Community Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),15,
DIST-0370,09/13/2025,PP001,Riverside Community Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),23,
DIST-0371,09/13/2025,PP001,Riverside Community Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),14,
DIST-0372,09/13/2025,PP001,Riverside Community Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),13,
DIST-0342,09/16/2025,PP001,Riverside Community Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),3,
DIST-0343,09/16/2025,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),5,
DIST-0344,09/16/2025,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),2,
DIST-0345,09/16/2025,PP001,Riverside Community Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),17,
DIST-0346,09/16/2025,PP001,Riverside Community Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),22,
DIST-0347,09/16/2025,PP001,Riverside Community Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),5,
DIST-0348,09/16/2025,PP001,Riverside Community Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),11,
DIST-0373,09/18/2025,PP004,Oakdale School Family Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),11,
DIST-0374,09/18/2025,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),10,
DIST-0375,09/18/2025,PP004,Oakdale School Family Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),7,
DIST-0376,09/18/2025,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),8,
DIST-0377,09/18/2025,PP004,Oakdale School Family Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),12,
DIST-0378,09/18/2025,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),12,
DIST-0379,09/18/2025,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),7,
DIST-0380,09/18/2025,PP004,Oakdale School Family Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),7,
DIST-0381,09/21/2025,PP004,Oakdale School Family Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),4,
DIST-0382,09/21/2025,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),12,
DIST-0383,09/21/2025,PP004,Oakdale School Family Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),6,
DIST-0384,09/21/2025,PP004,Oakdale School Family Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),6,
DIST-0385,09/21/2025,PP004,Oakdale School Family Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),3,
DIST-0386,09/21/2025,PP004,Oakdale School Family Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),12,
DIST-0387,09/21/2025,PP004,Oakdale School Family Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),9,
DIST-0388,09/21/2025,PP004,Oakdale School Family Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),6,
DIST-0389,09/21/2025,PP004,Oakdale School Family Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,9,
DIST-0390,09/21/2025,PP004,Oakdale School Family Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),4,
DIST-0391,09/21/2025,PP004,Oakdale School Family Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),9,
DIST-0392,09/21/2025,PP004,Oakdale School Family Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),6,
DIST-0428,09/25/2025,PP004,Oakdale School Family Pantry,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),6,
DIST-0429,09/25/2025,PP004,Oakdale School Family Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),11,
DIST-0430,09/25/2025,PP004,Oakdale School Family Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,3,
DIST-0431,09/25/2025,PP004,Oakdale School Family Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),8,
DIST-0432,09/25/2025,PP004,Oakdale School Family Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),18,
DIST-0412,09/26/2025,PP001,Riverside Community Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-0413,09/26/2025,PP001,Riverside Community Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),8,
DIST-0414,09/26/2025,PP001,Riverside Community Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,8,
DIST-0415,09/26/2025,PP001,Riverside Community Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),13,
DIST-0416,09/26/2025,PP001,Riverside Community Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),16,
DIST-0417,09/26/2025,PP001,Riverside Community Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),5,
DIST-0418,09/26/2025,PP001,Riverside Community Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),9,
DIST-0419,09/26/2025,PP001,Riverside Community Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),11,
DIST-0420,09/26/2025,PP003,Maplewood Senior Center,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,3,
DIST-0421,09/26/2025,PP003,Maplewood Senior Center,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),5,
DIST-0422,09/26/2025,PP003,Maplewood Senior Center,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),5,
DIST-0423,09/26/2025,PP003,Maplewood Senior Center,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),5,
DIST-0424,09/26/2025,PP003,Maplewood Senior Center,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),2,
DIST-0425,09/26/2025,PP003,Maplewood Senior Center,FI042,Apples,Fresh Produce,Bag (3 lb),1,
DIST-0426,09/26/2025,PP003,Maplewood Senior Center,FI024,Pancake Mix,Breakfast,Box (32 oz),4,
